seed,episode,step,action1,action1_name,action2,action2_name,map,reward,result,button_pressed,pressed_by,agent1_beliefs,agent1_policies,agent2_beliefs,agent2_policies
0,1,1,1,DOWN,2,LEFT,1r.|...|.b2,0.0,neutral,,,"{""agent_pos"": [1.0, 9.66698232323226e-20, 9.66698232323226e-20, 9.66698232323226e-20, 9.66698232323226e-20, 9.66698232323226e-20, 9.66698232323226e-20, 9.66698232323226e-20, 9.66698232323226e-20], ""red_button_pos"": [1.0101010101009994e-32, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125], ""blue_button_pos"": [1.0101010101009994e-32, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125], ""red_button_state"": [1.0, 1.0101010101010082e-32], ""blue_button_state"": [1.0, 1.0101010101010082e-32]}","[0.0037644861436661593, 0.014357874319874713, 0.0037644861436661663, 0.01435787431987474, 0.004042810240538342, 0.0027506309900751378, 0.014985655492309721, 0.054537181540952995, 0.0536429816905912, 0.057155784335011804, 0.20519289600768115, 0.0416455066570398, 0.0037644861436661593, 0.014357874319874713, 0.0037644861436661663, 0.01435787431987474, 0.004042810240538342, 0.0027506309900751378, 0.0536429816905912, 0.057155784335011305, 0.014985655492309695, 0.05453718154095343, 0.20519289600767585, 0.04164550665703987, 0.0037644861436661593, 0.014357874319874713, 0.0037644861436661663, 0.01435787431987474, 0.004042810240538342, 0.0027506309900751378, 0.001456667528462518, 0.0056189318753171605, 0.0014566675284625192, 0.005618931875317171, 0.0014763693214633552, 0.000937933950723445]","{""agent_pos"": [9.66698232323226e-20, 9.66698232323226e-20, 9.66698232323226e-20, 9.66698232323226e-20, 9.66698232323226e-20, 9.66698232323226e-20, 9.66698232323226e-20, 9.66698232323226e-20, 1.0], ""red_button_pos"": [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 1.0101010101009994e-32], ""blue_button_pos"": [0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 1.0101010101009994e-32], ""red_button_state"": [1.0, 1.0101010101010082e-32], ""blue_button_state"": [1.0, 1.0101010101010082e-32]}","[0.054537181540953175, 0.014985655492309362, 0.05715578433501098, 0.05364298169058975, 0.20519289600768106, 0.041645506657038714, 0.01435787431987456, 0.0037644861436660912, 0.014357874319874543, 0.0037644861436660843, 0.004042810240538215, 0.0027506309900750805, 0.05715578433501138, 0.05364298169058975, 0.05453718154095279, 0.01498565549230939, 0.20519289600768562, 0.04164550665703868, 0.01435787431987456, 0.0037644861436660912, 0.014357874319874543, 0.0037644861436660843, 0.004042810240538215, 0.0027506309900750805, 0.01435787431987456, 0.0037644861436660912, 0.014357874319874543, 0.0037644861436660843, 0.004042810240538215, 0.0027506309900750805, 0.005618931875316967, 0.001456667528462476, 0.005618931875316957, 0.0014566675284624745, 0.0014763693214633155, 0.0009379339507234239]"
0,1,2,3,RIGHT,0,UP,.r.|1..|.2.,0.0,neutral,,,"{""agent_pos"": [8.282616724589176e-06, 6.105514089302449e-06, 6.105514089302449e-06, 0.9999489787846502, 6.105514089302449e-06, 6.105514089302449e-06, 6.105514089302449e-06, 6.105514089302449e-06, 6.105514089302449e-06], ""red_button_pos"": [0.0014283163720764161, 0.14265309766113193, 0.14265309766113193, 1.4409403804154665e-17, 0.14265309766113193, 0.14265309766113193, 0.14265309766113193, 0.14265309766113193, 0.14265309766113202], ""blue_button_pos"": [0.0014283163720764161, 0.14265309766113193, 0.14265309766113193, 1.4409403804154665e-17, 0.14265309766113193, 0.14265309766113193, 0.14265309766113193, 0.14265309766113193, 0.14265309766113202], ""red_button_state"": [1.0, 1.0101010101010082e-32], ""blue_button_state"": [1.0, 1.0101010101010082e-32]}","[0.003111072655245347, 0.0032271022159762073, 0.003082314418358407, 0.013086826996410823, 0.0033433020164779625, 0.0022830965035409777, 0.013819338253816838, 0.05396324392465507, 0.052536484419582, 0.057065755510425135, 0.22559657525918952, 0.04150439755549916, 0.003009499723357662, 0.011971746658641287, 0.0028983218960516766, 0.01266060691395327, 0.0031436305695283218, 0.0021438252521185958, 0.05302332752536909, 0.05397060391853121, 0.013066604331152504, 0.05445240995813955, 0.22562600658308, 0.041509853500678456, 0.00301004615489241, 0.011973718376241246, 0.0028987380571329677, 0.012661962017175244, 0.003144057042145183, 0.0021441340298748468, 0.0011725789432456939, 0.004905970384807956, 0.0011360419798349835, 0.004968235660128107, 0.0011537679629854932, 0.0007348028317568215]","{""agent_pos"": [6.645401382243497e-19, 6.645401382243497e-19, 6.645401382243497e-19, 6.645401382243497e-19, 6.645401382243497e-19, 6.645401382243497e-19, 6.645401382243497e-19, 1.0, 6.645401382243497e-19], ""red_button_pos"": [0.14265309766113193, 0.14265309766113193, 0.14265309766113193, 0.14265309766113193, 0.14265309766113193, 0.14265309766113193, 0.14265309766113193, 1.4409403804154764e-17, 0.0014283163720764155], ""blue_button_pos"": [1.0101010101010038e-16, 1.0101010101010038e-16, 1.0101010101010038e-16, 1.0101010101010038e-16, 1.0101010101010038e-16, 1.0101010101010038e-16, 1.0101010101010038e-16, 0.9999999999999993, 1.0113652166217797e-18], ""red_button_state"": [1.0, 1.0101010101010082e-32], ""blue_button_state"": [1.0, 1.0101010101010082e-32]}","[0.056141704746697774, 0.033339829303806766, 0.05603161773169561, 0.055539228391528125, 0.13037330063625807, 0.04288953398826822, 0.028962411804266758, 0.016411367244336054, 0.02758128865957067, 0.01383626425969217, 0.005824926560658336, 0.012351570863921277, 0.0588373809082887, 0.055400910194827166, 0.056031617731695516, 0.03508891270357347, 0.13037330063625713, 0.042889533988268114, 0.028191177083921045, 0.013433797710722725, 0.016965182364738075, 0.013467820931523615, 0.01440653288491318, 0.010069284675347248, 0.0014334151559770223, 0.0008122356210290032, 0.0013650602530339516, 0.0006847879598557557, 0.0005315929022083234, 0.0006113071313301577, 0.011211678269989965, 0.006468057810088437, 0.011087951089637576, 0.005423338050667678, 0.0016819891475383325, 0.004250090603867899]"
0,1,3,3,RIGHT,0,UP,.r.|.1.|.2.,0.0,neutral,,,"{""agent_pos"": [8.255259857755703e-06, 5.7863317883970896e-06, 5.7897598958515814e-06, 8.282552399586427e-06, 0.9999487430403086, 5.7897598958515814e-06, 5.7791040067686475e-06, 5.784431951310118e-06, 5.789759895851571e-06], ""red_button_pos"": [0.003103931889914371, 0.16590644750844996, 0.16590644750844996, 0.0014573830593855796, 1.6758227021055472e-17, 0.16590644750844996, 0.16590644750844996, 0.16590644750845002, 0.16590644750845013], ""blue_button_pos"": [0.003103931889914371, 0.16590644750844996, 0.16590644750844996, 0.0014573830593855796, 1.6758227021055472e-17, 0.16590644750844996, 0.16590644750844996, 0.16590644750845002, 0.16590644750845013], ""red_button_state"": [1.0, 1.0101010101010082e-32], ""blue_button_state"": [1.0, 1.0101010101010082e-32]}","[0.03657400914088763, 0.008451478002333762, 0.008309011276719395, 0.03764172481875916, 0.17729331460914288, 0.0289116827116674, 0.008287794661992741, 0.03728174853088257, 0.03621659204365202, 0.03764238934221204, 0.17730286474362267, 0.02891290513577979, 0.00165855183061492, 0.0073672116607397834, 0.0015927445129121144, 0.0016870222266445075, 0.0017300927149023716, 0.0011845348885685572, 0.03657495362729054, 0.03728062575530452, 0.008205640162821746, 0.03764348715930877, 0.17730680911497942, 0.028913409717278606, 0.006988733010888076, 0.007123744684575189, 0.00154003904071681, 0.007192995712933467, 0.001625025067723262, 0.001111065717065185, 0.0029426334404737673, 0.0029538177670361413, 0.0006087795408607955, 0.002959500954680846, 0.000599949086187041, 0.0003831175878414804]","{""agent_pos"": [1.0101010101009955e-16, 1.0101010101009955e-16, 1.0101010101009955e-16, 1.0101010101009955e-16, 1.5353535353535076e-14, 1.0101010101009955e-16, 1.0101010101009955e-16, 0.999999999999984, 1.0101010101009955e-16], ""red_button_pos"": [0.14247634574462498, 0.14247634574462498, 0.14247634574462498, 0.14247634574462498, 0.14247634574462498, 0.14247634574462498, 0.14247634574462498, 1.264206520777249e-19, 0.002665579787625087], ""blue_button_pos"": [1.275380063258949e-19, 1.275380063258949e-19, 1.275380063258949e-19, 1.275380063258949e-19, 1.275380063258949e-19, 1.275380063258949e-19, 1.275380063258949e-19, 1.0, 1.2753800632588495e-19], ""red_button_state"": [1.0, 1.0101010101010082e-32], ""blue_button_state"": [1.0, 1.0101010101010082e-32]}","[0.05601264748962359, 0.03328793323059007, 0.05590301994048508, 0.05541954218787329, 0.1300066842178898, 0.04279153026845557, 0.028913774496329234, 0.016395995271737837, 0.02753507237204428, 0.0139841720264196, 0.005818977466158162, 0.012338488237531166, 0.058702126886873096, 0.05528173248441409, 0.055903019940484786, 0.03503414800233701, 0.1300066842178891, 0.042791530268455384, 0.028515959660717457, 0.013756990787589686, 0.01717057003034498, 0.013791768537329736, 0.01475185585812818, 0.010315970486176608, 0.001431007985787082, 0.0008114748273962274, 0.0013627729046106977, 0.0006921082492003268, 0.0005310499775247726, 0.0006106596426104774, 0.01119224003569729, 0.0064609640259851294, 0.011068735540338747, 0.005483487478127816, 0.0016801160075823323, 0.004245188959261251]"
0,1,4,1,DOWN,0,UP,.r.|.21|.b.,0.0,neutral,,,"{""agent_pos"": [8.22095928189286e-06, 5.349283811849164e-06, 5.3519628471747405e-06, 8.253226126476094e-06, 8.29219648938766e-06, 0.999948490499927, 5.342623994690003e-06, 5.347286207229894e-06, 5.3519613145073505e-06], ""red_button_pos"": [0.005174267297646128, 0.19802086948620168, 0.19802086948620168, 0.0032238591844875536, 0.0014975260868577726, 2.0002108028909168e-17, 0.19802086948620168, 0.19802086948620176, 0.19802086948620187], ""blue_button_pos"": [0.005174267297646128, 0.19802086948620168, 0.19802086948620168, 0.0032238591844875536, 0.0014975260868577726, 2.0002108028909168e-17, 0.19802086948620168, 0.19802086948620176, 0.19802086948620187], ""red_button_state"": [1.0, 1.0101010101010082e-32], ""blue_button_state"": [1.0, 1.0101010101010082e-32]}","[0.04745724146503434, 0.009253395427669172, 0.04974567923730058, 0.048432130198009994, 0.2711271787679724, 0.037958143056645306, 0.009057633096351589, 0.048460616838524005, 0.04974894542343601, 0.04843298972003155, 0.27114249028028875, 0.03795983200119482, 0.007819080060827096, 0.007984300817310698, 0.0015151746504329566, 0.0014542817980828565, 0.001579148700639528, 0.001084503275676259, 0.007551685278866122, 0.007710886099708855, 0.001485579727261067, 0.001404416938419133, 0.0014803685566099278, 0.0010152052635073975, 0.007552650265082047, 0.007712073948445112, 0.001485731334402016, 0.0014046015181337, 0.0014805312117427923, 0.0010153264860734408, 0.0032301668882961064, 0.003243560817026579, 0.0005662111799285293, 0.0005451393463773651, 0.0005504730454537478, 0.00035262727923828137]","{""agent_pos"": [6.921561831741667e-06, 6.921561831757626e-06, 6.921561831741667e-06, 6.921561831741569e-06, 0.9999501395969166, 6.921561831741569e-06, 6.921561831741471e-06, 7.266538360692091e-08, 8.258366709234282e-06], ""red_button_pos"": [0.16566893332231328, 0.16566893332231328, 0.16566893332231328, 0.16566893332231328, 1.673423568912246e-17, 0.16566893332231328, 0.16566893332231328, 0.0014570861666528925, 0.004529313899467426], ""blue_button_pos"": [0.0012515644555694627, 0.0012515644555694627, 0.0012515644555694627, 0.0012515644555694627, 1.2642065207772325e-19, 0.0012515644555694627, 0.0012515644555694627, 0.9912390488110138, 0.0012515644555694627], ""red_button_state"": [1.0, 1.0101010101010082e-32], ""blue_button_state"": [1.0, 1.0101010101010082e-32]}","[0.041571519240403, 0.019746585449768997, 0.04147803538640949, 0.04109079729114833, 0.10378750917153495, 0.0318849203150065, 0.010708787193741421, 0.013025849938991979, 0.02216891583288694, 0.010666305456067445, 0.004853504108466937, 0.009848554724334631, 0.04156745122027898, 0.040982987366685084, 0.04147932359902566, 0.01979980775701479, 0.10378503992882876, 0.03188441533499743, 0.04156725212680121, 0.01990316793854682, 0.01999092338963522, 0.041091380736032794, 0.10378352402921466, 0.031884048879513995, 0.017930572985363734, 0.010512840981091084, 0.01789171145302109, 0.017724560150216312, 0.008719795092490733, 0.006094417490095167, 0.007551806485922976, 0.004349671100884746, 0.007549030354715811, 0.007535027099783316, 0.0033817740294086523, 0.0022081863616702064]"
0,1,5,2,LEFT,4,PRESS,.2.|...|.b1,0,neutral,red,2,"{""agent_pos"": [8.175508259680673e-06, 4.7300503964616294e-06, 4.7300503964616294e-06, 8.225338322990244e-06, 8.256963293332229e-06, 8.287551052093584e-06, 4.739761063956262e-06, 4.739792227982659e-06, 0.9999481149849871], ""red_button_pos"": [0.007928267464535172, 0.24539691136704167, 0.24539691136704167, 0.005526561837202636, 0.003400779090886318, 0.0015567461392088273, 0.24539691136704167, 0.24539691136704178, 2.4787566804751735e-17], ""blue_button_pos"": [0.007928267464535172, 0.24539691136704167, 0.24539691136704167, 0.005526561837202636, 0.003400779090886318, 0.0015567461392088273, 0.24539691136704167, 0.24539691136704178, 2.4787566804751735e-17], ""red_button_state"": [1.0, 1.0101010101010082e-32], ""blue_button_state"": [1.0, 1.0101010101010082e-32]}","[0.011850668270040658, 0.0017416729543886162, 0.0019523779262878575, 0.0017956779166111378, 0.0019149099163582582, 0.0013199958285048945, 0.0018192092108568442, 0.0016798396426990839, 0.011982739369387978, 0.00167896339751593, 0.001790637706503009, 0.0012324908655335612, 0.014835406619450651, 0.08995418481194112, 0.09011363791898624, 0.013235685804621502, 0.630393906234263, 0.07222477007861426, 0.0018193819156170424, 0.0016797229299135416, 0.011983154602288128, 0.001679130786361961, 0.0017907155084461361, 0.0012325493280037412, 0.001819461719739855, 0.0016799770141456708, 0.011983792461820172, 0.0016792865859323956, 0.0017908370560773526, 0.0012326398547756277, 0.0006931692774010092, 0.0006635607917222858, 0.004988919732000017, 0.0006635173926271545, 0.0006715675135086792, 0.0004318410570544754]","{""agent_pos"": [6.659576415540721e-19, 1.0, 6.659576415540721e-19, 6.652630639218109e-19, 6.645757782492717e-19, 6.653972120792913e-19, 6.645684862895515e-19, 6.645684862895515e-19, 6.645684862895515e-19], ""red_button_pos"": [1.0101010101010112e-16, 0.9999999999999996, 1.0101010101010112e-16, 1.0101010101010112e-16, 7.649723154877622e-19, 1.0101010101010112e-16, 1.0101010101010112e-16, 1.6466451032945273e-18, 3.505628910813696e-18], ""blue_button_pos"": [0.002493687363749, 2.5188761249989937e-19, 0.002493687363749, 0.002493687363749, 0.0012531171092046859, 0.002493687363749, 0.002493687363749, 0.9837847587083013, 0.002493687363749], ""red_button_state"": [1.0, 1.0101010101010082e-32], ""blue_button_state"": [1.0, 1.0101010101010082e-32]}","[0.028650193125227687, 0.025297309179229552, 0.02442400035251299, 0.0244240003525129, 0.06031394379895704, 0.021916379656962654, 0.02562856998176207, 0.028305880744406813, 0.021848097132643143, 0.02184809713264307, 0.022993695695303747, 0.0164401207567859, 0.022120905265194953, 0.023203887277000457, 0.02214166853789597, 0.02727231960846213, 0.02571281320626166, 0.0168671160221622, 0.022120905265195074, 0.02320388727700041, 0.02727231960846218, 0.022141668537895922, 0.02571281320626168, 0.016867116022162253, 0.06338461442872682, 0.05596681953944138, 0.05403474379333109, 0.054034743793330876, 0.045534526924939846, 0.048486977667420016, 0.013889608328916538, 0.01178205265744386, 0.01179951966958853, 0.01179951966958852, 0.02322172336684179, 0.009337442417528397]"
0,1,6,2,LEFT,0,UP,.2.|...|.1.,0.0,neutral,,,"{""agent_pos"": [6.658694751000378e-19, 6.650490568509445e-19, 6.645743928250367e-19, 6.662284038789806e-19, 6.654060546505089e-19, 6.645743928250367e-19, 6.655256729493965e-19, 1.0, 6.645743928250367e-19], ""red_button_pos"": [0.012020775720332532, 0.32255223335531896, 0.32255223335531896, 0.008880128866881372, 0.006100299058698671, 0.003688905996436302, 0.3225522333553189, 3.2581033672254254e-17, 0.0016531902916941807], ""blue_button_pos"": [3.76441284284329e-18, 1.0101010101010042e-16, 1.0101010101010042e-16, 2.7808913443122663e-18, 1.910362913011319e-18, 1.1552137259776024e-18, 1.0101010101010042e-16, 0.9999999999999998, 5.177112451396178e-19], ""red_button_state"": [0.5025125628140699, 0.4974874371859302], ""blue_button_state"": [1.0, 1.0101010101010082e-32]}","[0.03485873020972454, 0.014021423338322027, 0.012652934249729684, 0.012101451526388753, 0.01316538812415486, 0.00928500127499311, 0.012771408645841583, 0.013748645794799558, 0.034030641983304355, 0.011646847960128975, 0.029212153913178465, 0.01040641293789754, 0.04024685613619476, 0.10424101354387319, 0.10487850205839194, 0.04470003122685579, 0.10253635592648688, 0.08261330392307167, 0.012211342557700212, 0.011312093743535222, 0.014180554189964677, 0.011367743064652328, 0.012115674094419238, 0.008528283376223241, 0.027720562572818706, 0.029841672646686246, 0.07386409492100472, 0.025279684223398963, 0.021854025242381746, 0.022587298629545206, 0.0048800413727114605, 0.005502970166530817, 0.014202067120346575, 0.004627991426182825, 0.009165260009003763, 0.0036415378695563837]","{""agent_pos"": [6.645401382243497e-19, 1.0, 6.645401382243497e-19, 6.645401382243497e-19, 6.645401382243497e-19, 6.645401382243497e-19, 6.645401382243497e-19, 6.645401382243497e-19, 6.645401382243497e-19], ""red_button_pos"": [1.275380063258949e-19, 1.0, 1.275380063258949e-19, 1.275380063258949e-19, 1.2753800632588495e-19, 1.275380063258949e-19, 1.275380063258949e-19, 1.2753800632588495e-19, 1.2753800632588495e-19], ""blue_button_pos"": [0.0037202837355762948, 1.2642065207772306e-19, 0.0037202837355762948, 0.0037202837355762948, 0.0024921347101137764, 0.0037202837355762948, 0.0037202837355762948, 0.9751861628764285, 0.0037202837355762948], ""red_button_state"": [5.3163211057948275e-18, 1.0], ""blue_button_state"": [1.0, 1.0101010101010082e-32]}","[0.03524456887211904, 0.03149698563121837, 0.0303826121948877, 0.030382612194887665, 0.03767036788423227, 0.02695153549322466, 0.031944982152066564, 0.03697841125980084, 0.027538200504607015, 0.02753820050460699, 0.03282124340597759, 0.020734529971271103, 0.027850995511357664, 0.029227921217004772, 0.02788313713362298, 0.0339728993052833, 0.03401613579589778, 0.021239534252575635, 0.027850995511357505, 0.029227921217004644, 0.03397289930528321, 0.02788313713362289, 0.03401613579589765, 0.021239534252575624, 0.03524456887211904, 0.03149698563121837, 0.0303826121948877, 0.030382612194887665, 0.03767036788423227, 0.02695153549322466, 0.017067590661256404, 0.01465570284347357, 0.014666878477269742, 0.014666878477269774, 0.017281777785278157, 0.011466992984498993]"
